file_name,obj_class,volume,surface_area,diameter,eccentricity,compactness,rectangularity,convexity,elongation,A3,D1,D2,D3,D4,global_score,local_score,final_score
m1457.obj,Ship,-1.0835045970795025,-1.0257186081694403,-0.839508618981573,-0.48100963452504175,-0.8300679334449149,-0.7841871295512279,0.1686733800350264,-0.7239199157007377,-1.086206896551724,-0.9859154929577463,-1.2051282051282053,-1.152173913043478,-1.1833333333333331,-1.6797729172252236,-3.9289304887101406,-5.608703405935364
m1329.obj,Helicopter,-0.6130881557598703,-0.4569915712124486,-0.7175549831583118,-0.5051357592164981,-0.33563059958649216,-0.987298899237934,0.23259632224168142,-1.0305584826132772,-0.9310344827586207,-1.1126760563380282,-1.307692307692308,-1.173913043478261,-1.4,-1.3240986385629452,-4.147721123187052,-5.471819761749997
m804.obj,NonWheelChair,-0.8034613304488915,-0.8442835530581368,0.5800475530017831,-0.5086392228680627,-0.8086049030225461,-0.8732006773920408,-0.8361427320490369,-0.8861959957850369,-1.0517241379310345,-0.6901408450704225,-1.051282051282051,-1.3695652173913044,-1.2333333333333332,-1.4941442584865903,-3.777231909505702,-5.271376167992292
m1119.obj,Biplane,-1.045754461871282,-1.1070888264534255,-0.7347929463047355,-0.5005175571303448,-0.7646942994978833,-1.0948348856900931,-0.9630035026269702,-1.0697576396206534,-1.0,-0.9295774647887324,-0.6666666666666666,-0.826086956521739,-0.9833333333333333,-2.1841332357586163,-3.083965094917329,-5.2680983306759455
D00846.obj,WheelChair,-1.1293672255273122,-1.1436135725091852,-0.7219140083217753,-0.513257424954216,-0.9579600275671951,-1.0302709568162576,-0.7665280210157618,-1.0655426765015807,-1.1724137931034482,-0.9154929577464788,-1.0000000000000002,-0.717391304347826,-0.5499999999999998,-2.198536173963985,-3.048708638638427,-5.247244812602412
D00113.obj,Bird,-0.6484586262844783,-0.11184352712340602,-0.8230632058648701,-0.5114260689545346,0.5885596140592694,-1.0865791701947503,-0.06928633975481602,-1.0220231822971548,-1.0344827586206895,-1.0422535211267605,-1.2564102564102564,-1.152173913043478,-1.4166666666666665,-1.1052361519244223,-4.131390981107495,-5.236627133031917
D00365.obj,WheelChair,-0.8518117901568416,-0.8942079100929327,-0.7954230235783633,-0.5010749263476391,-0.8415870828000394,-0.9895215918712956,-0.981501751313485,-1.085036880927292,-0.9655172413793103,-0.7746478873239435,-0.6410256410256412,-0.9347826086956522,-1.0333333333333332,-2.0820494871263664,-3.044514698230516,-5.126564185356882
m924.obj,RoundTable,-0.5555435370470525,-0.659174411065485,-0.47969090548840887,-0.5113464447806354,-0.7499261592990056,-0.9250635055038104,-0.7019483362521891,-0.8576396206533194,-1.2758620689655171,-0.9577464788732394,-0.9230769230769231,-0.47826086956521735,-1.3499999999999999,-1.6320998760269718,-3.4894624383366275,-5.121562314363599
m1462.obj,Ship,-0.7115197404002165,-1.0747784741733304,-0.4757281553398057,-0.5116649414762321,-0.42571625479964553,-0.8784928027095683,-0.4672723292469352,-0.9819810326659643,-1.206896551724138,-0.9014084507042253,-1.051282051282051,-0.9130434782608695,-0.8666666666666666,-1.6581461192435092,-3.457508039046565,-5.115654158290074
D00934.obj,Quadruped,-0.7881016765819363,-0.7691808947482169,-0.6965524073707153,-0.4626960745282267,-0.715762528305602,-0.9986240474174429,-1.1100043782837128,-0.9061116965226554,-0.9137931034482758,-0.7887323943661971,-0.3076923076923076,-1.173913043478261,-1.3499999999999999,-1.9341101111275525,-3.173891594289529,-5.108001705417081
D00672.obj,Insect,-0.811790156841536,-0.8709747136373459,-0.9221319595799484,-0.4758340632215941,-0.842473171211972,-1.0938823031329383,-0.8500437828371278,-0.6604847207586935,-0.7413793103448275,-0.9436619718309858,-0.7692307692307693,-0.9347826086956522,-0.9666666666666666,-1.9582844613663466,-3.0490049287382304,-5.007289390104577
m929.obj,RoundTable,-1.103839913466739,-1.0515452777177436,-0.4768179116306716,-0.500597181304244,-0.7314167569164124,-0.7871507197290433,-0.46081436077057786,-0.9498419388830348,-1.1206896551724137,-0.35211267605633806,-1.1794871794871795,-0.9565217391304347,-0.7999999999999999,-1.8186072181255395,-3.086167874892456,-4.904775093017996
D00753.obj,Insect,-0.9590048674959438,-1.147936027663713,-0.846938775510204,-0.5127000557369218,-0.7249187752289062,-1.0286833192209992,-0.8838660245183887,-0.678609062170706,-0.9482758620689654,-0.9859154929577463,-1.3846153846153848,-0.45652173913043465,-0.2833333333333333,-2.0347970722637347,-2.8410632684741053,-4.87586034073784
D00400.obj,FloorLamp,-0.848566792861006,-0.6778690296088178,-0.7684763225678621,-0.4979695835655705,-0.4618489711528995,-1.02497883149873,0.06096760070052549,-1.0239199157007377,-1.0172413793103448,-0.76056338028169,-0.38461538461538475,-1.173913043478261,-1.3499999999999999,-1.5727985538765297,-3.280433231379976,-4.853231785256506
D01060.obj,Hand,-0.9673336938885886,-1.05954181975362,-0.9122250842084405,-0.46707540409268256,-0.9478192379639657,-0.5039161727349705,0.702276707530648,-0.43087460484720763,-0.7413793103448275,-0.9999999999999999,-0.6153846153846154,-1.2826086956521738,-1.2833333333333332,-1.3759527929876483,-3.4458941683004642,-4.821846961288113
m603.obj,DeskLamp,-0.7622498647917795,-0.9233844823859951,-0.5657816524668119,-0.5056135042598933,-0.951855862951659,-1.1008679085520745,-0.4088222416812609,-0.9815595363540569,-0.793103448275862,-0.9014084507042253,-0.1538461538461538,-1.065217391304348,-1.3166666666666664,-1.8600405160330593,-2.961169477558079,-4.821209993591138
m92.obj,Quadruped,-1.1056787452677124,-1.032850659174411,1.0801466217554982,-0.46237757783262995,-0.8357782809884808,-1.093247248094835,-1.1197460595446584,-0.9040042149631191,-1.0,-0.8169014084507041,-0.20512820512820523,-1.152173913043478,-1.3499999999999999,-1.6420608492331046,-3.166942468635671,-4.809003317868775
m793.obj,NonWheelChair,-0.2513791238507302,-0.43851307542684237,2.160689518525857,-0.5117445656501314,-0.6767746381805652,-0.9570279424216767,-0.9008318739054291,-0.9673340358271866,-1.189655172413793,-0.8169014084507041,-1.2307692307692308,-1.2608695652173911,-1.2333333333333332,-0.7628747210210113,-4.012070097129117,-4.774944818150128
m1631.obj,Hat,-0.32374256354786385,-0.34190620272314665,-0.5877749157915593,-0.5026674098256231,-0.4638180565127499,-0.8709779847586792,0.702276707530648,-1.0940990516332982,-1.2413793103448276,-0.45070422535211263,-1.1282051282051284,-0.9782608695652173,-1.4666666666666663,-1.0448128431786816,-3.6856513400937665,-4.730464183272448
m1633.obj,Hat,-0.6531097890751759,-0.6847849578560622,0.6358232613433722,-0.5108686997372401,-0.6985330314069115,-1.097480948348857,-0.37970665499124345,-0.9723919915700738,-1.1551724137931034,-0.2535211267605633,-1.307692307692308,-1.0434782608695652,-1.0999999999999999,-1.3083158434926576,-3.4019048763808777,-4.7102207198735355
D00109.obj,Insect,-1.030070308274743,-1.0036740868813485,-0.48127600554785016,-0.5105502030416434,-0.5061533917495323,-0.8153048264182896,-0.8600043782837128,-0.9788198103266598,-1.0689655172413792,-0.6619718309859154,-0.6410256410256412,-0.5434782608695652,-1.0166666666666666,-1.8557559031571338,-2.752475541752417,-4.608231444909551
m1127.obj,Biplane,-0.8289886425094647,-0.9885454938405014,-0.8263324747374677,-0.47655068078668683,-0.8951462045879689,-0.9737510584250636,-1.164404553415061,-1.0730242360379347,-0.7758620689655171,-0.8732394366197183,-0.17948717948717952,-0.826086956521739,-0.7999999999999999,-2.1680230033020447,-2.4182729491159076,-4.586295952417952
m104.obj,Quadruped,-1.0553812871822608,-1.0287443267776097,1.0550822270655833,-0.4499562067043554,-0.8675790095500641,-0.8601820491109231,-0.32826182136602444,-0.5279241306638567,-1.086206896551724,-0.7887323943661971,-1.2820512820512822,-0.7391304347826085,-0.8999999999999999,-1.218883981286853,-3.357284705426268,-4.576168686713121
m983.obj,PlantWildNonTree,-1.002379664683613,-1.12956559325697,-0.41232415296215574,-0.5005175571303448,-0.825342128581274,-0.9212531752751906,-0.8884632224168125,-1.063751317175975,-1.103448275862069,-0.22535211267605618,-0.7179487179487181,-0.47826086956521735,-1.1166666666666665,-2.0230790434447004,-2.549173649903109,-4.572252693347809
m435.obj,House,-0.9469983775013522,-0.40198832937108275,-0.015355656825837088,-0.5098335854765507,0.4633257851727871,-0.8132938187976292,0.702276707530648,-0.7597471022128558,-1.2413793103448276,-0.8169014084507041,-1.1025641025641026,-0.9782608695652173,-1.3666666666666665,-0.6844843132445617,-3.854040650314063,-4.538524963558625
m336.obj,Hand,-0.9634396971335858,-0.93267776096823,-0.6353279175747969,-0.44621387053109324,-0.805552820714778,-0.7250211685012702,-0.205669877408056,-0.7211801896733404,-0.6379310344827586,-0.8309859154929576,-0.28205128205128216,-1.3043478260869565,-1.0499999999999998,-1.6305249907515453,-2.8737212406797683,-4.504246231431313
D00117.obj,Insect,-1.060356949702542,-1.1122757726388588,-0.6961561323558549,-0.511983438171829,-0.794329034163631,-0.9854995766299747,-0.891746935201401,-0.916859852476291,-1.0172413793103448,-0.7887323943661971,-0.8717948717948719,-0.4130434782608695,-0.3499999999999999,-2.0907623074021147,-2.4085684866125985,-4.499330794014713
m327.obj,Hand,-0.5378042184964846,-0.7285498162956558,-0.7846245294234199,-0.4853093399155984,-0.8559614059269469,-0.605948348856901,0.702276707530648,-0.968282402528978,-1.1206896551724137,-0.9154929577464788,-0.8461538461538461,-0.8478260869565217,-0.8333333333333331,-1.279261006174001,-3.194447115553815,-4.4737081217278165
D00669.obj,Spoon,-0.9243915630070308,-0.8955046466392911,-0.6525658807212206,-0.4699418743530535,-0.7843851530963868,-0.903259949195597,-0.29060858143607704,-0.7755532139093784,-0.8275862068965517,-0.7183098591549295,-0.3076923076923076,-0.8043478260869564,-1.2666666666666664,-1.7088632587074106,-2.7472220065481876,-4.456085265255599
D00732.obj,Insect,-0.5510005408328827,-0.7062891722498379,-0.7565880721220527,-0.5021896647822279,-0.8447376193757999,-0.6827900084674006,0.07902802101576187,-1.0238145416227609,-0.8275862068965517,-0.8591549295774646,-0.6153846153846154,-1.108695652173913,-0.7833333333333332,-1.4965144795311602,-2.9359083161561146,-4.432422795687275
m813.obj,NonWheelChair,-0.8001081665765278,-0.8671925653771342,0.11888250445809401,-0.5085595986941636,-0.847789701683568,-0.9005080440304827,-0.7965192644483363,-0.5307692307692309,-1.0689655172413792,-0.8450704225352111,-0.9487179487179488,-0.45652173913043465,-0.7999999999999999,-1.5397692201364048,-2.8834929393374815,-4.423262159473886
D01193.obj,Hand,-0.5342347214710655,-0.727469202507024,-0.7847235981771349,-0.4849112190461024,-0.8571428571428571,-0.5397967823878069,0.702276707530648,-0.9783983140147524,-1.103448275862069,-0.8450704225352111,-0.6153846153846154,-0.9347826086956522,-0.9333333333333333,-1.2613199961648287,-3.1024134790676166,-4.363733475232445
m532.obj,Vase,-1.0643591130340726,-1.0,-0.2562908658609075,-0.4945457440879051,-0.8219946834695284,-0.6300804403048265,0.45008756567425573,-0.5043203371970496,-1.0344827586206895,-0.9859154929577463,-0.41025641025641024,-0.9130434782608695,-1.0333333333333332,-1.2964510854840101,-3.063922031400334,-4.360373116884344
m1386.obj,Starship,-0.2931314223904815,0.0533823211584181,-0.38934020210025755,-0.4979695835655705,0.29408289849364966,-0.6102878916172735,0.702276707530648,-0.992518440463646,-1.1206896551724137,-0.5492957746478871,-1.3846153846153848,-1.065217391304348,-1.2999999999999998,-0.520051683886354,-3.793872744018023,-4.313924427904377
D00142.obj,Fish,-0.5846403461330449,-0.7599956775448454,-0.560729146027343,-0.41309021418902775,-0.909618981982869,-1.0650931414055884,-0.990915061295972,-0.7076923076923077,-0.7586206896551724,-0.9999999999999999,-1.2307692307692308,-0.5434782608695652,-0.04999999999999999,-1.7975324628812992,-2.508007726905778,-4.305540189787077
D00271.obj,Bird,-0.370686857760952,-0.5170736978603846,-0.5421042203289081,-0.44621387053109324,-0.7070985527222605,-1.0910245554614735,-0.2468257443082311,-0.9500526870389885,-0.689655172413793,-1.1690140845070423,-0.794871794871795,-0.8913043478260868,-0.49999999999999983,-1.4613240558036873,-2.831391779733101,-4.2927158355367885
m1336.obj,Helicopter,-0.43407247160627377,-0.529500756429652,-0.8763621953635822,-0.49988056373915124,-0.6577729644580093,-0.962108382726503,-0.06085814360770564,-0.9567966280295048,-1.1206896551724137,-1.084507042253521,-0.9230769230769231,-0.47826086956521735,-0.3833333333333333,-1.4932056317881144,-2.792907476380986,-4.286113108169101
m1159.obj,Jet,-0.6965927528393728,-0.8031121677112599,-0.8019615613235584,-0.44573612548769803,-0.8474943388795904,-1.0822396274343777,-0.5693957968476357,-0.9821917808219179,-0.8448275862068965,-1.084507042253521,-1.2564102564102564,-0.4347826086956522,0.21666666666666679,-1.8686172454036232,-2.382702578829761,-4.251319824233384
m1004.obj,PlantIndoors,-0.8077879935100055,-0.830992003457964,-0.019318406974440223,-0.49988056373915124,-0.7849758787043418,-0.6904106689246403,0.07902802101576187,-0.9767123287671234,-1.0344827586206895,-0.8450704225352111,-0.5897435897435898,-1.0217391304347825,-0.6333333333333332,-1.3593149469185715,-2.8870584642673243,-4.246373411185896
m266.obj,Humanoid,-0.7621416982152516,-0.8388804841149773,-0.7767980978799286,-0.4735249621785174,-0.8390272718322339,-1.0602243861134633,-0.8500437828371278,-0.9942044257112751,-1.0517241379310345,-0.4225352112676055,0.0512820512820512,-0.7391304347826085,-1.0499999999999998,-1.9784535326648325,-2.2484754128894378,-4.2269289455542705
D00367.obj,Tree,-0.5911303407247162,-0.4189539658526042,-0.9523479294630474,-0.5134166733020146,-0.48803780643890915,-0.6966553767993228,0.1372591943957968,-0.9495258166491044,-1.103448275862069,-0.8450704225352111,-0.6410256410256412,-0.6956521739130435,-0.7499999999999999,-1.3418426144501763,-2.824637559335175,-4.166480173785351
m819.obj,NonWheelChair,-1.1084910762574367,-1.127404365679706,1.0403209827620368,-0.514451787562704,-0.9641626464507237,-0.8885478408128705,-0.8521234676007006,-0.9221285563751318,-1.379310344827586,-1.140845070422535,-0.5384615384615385,-0.3043478260869564,-0.2833333333333333,-1.601096627393171,-2.5524086791923644,-4.153505306585536
m1382.obj,Starship,-0.5031909140075718,-0.624594769829263,-0.4805825242718446,-0.4883350585237678,-0.7393915526238063,-0.6642675698560543,0.702276707530648,-0.9438356164383562,-1.1379310344827585,-0.5915492957746477,-0.9743589743589745,-0.782608695652174,-0.8166666666666667,-1.1225763894060048,-3.0121802668546547,-4.1347566562606595
m1773.obj,Computer,-0.1366143861546783,-0.0850443051653339,-0.02347929463047349,-0.5103113305199458,-0.21974992615929906,-0.7447078746824725,0.5903021015761822,-1.0776606954689147,-1.2413793103448276,-0.3380281690140844,-1.1794871794871795,-0.8695652173913044,-1.3166666666666664,-0.6621797133614806,-3.4615885800328434,-4.123768293394324
D00495.obj,FloorLamp,-1.1437533802055166,-1.1505295007564296,-0.6089756290865861,-0.5122223106935265,-0.9599291129270454,-1.0131244707874683,-0.5212346760070052,-0.9250790305584826,-1.0689655172413792,1.3943661971830983,-1.1025641025641026,-0.826086956521739,-1.25,-2.0504544333066184,-1.9972752654008858,-4.047729698707505
m252.obj,Humanoid,-0.9723093564088697,-0.9460773719472659,-0.5238755696453338,-0.41404570427581816,-0.81697351580191,-0.6866003386960204,-0.8809106830122592,-0.9436248682824026,-0.7758620689655171,-0.732394366197183,0.0,-0.9347826086956522,-0.6666666666666665,-1.855325222420964,-2.176793997367513,-4.032119219788477
D00737.obj,TruckNonContainer,-0.15965386695511094,0.20326345364166865,-0.8751733703190013,-0.503861772434111,0.41902136457615435,-0.2112616426756987,0.702276707530648,-0.19852476290832458,-1.103448275862069,-1.0985915492957745,-0.8717948717948719,-1.1956521739130435,-1.2,-0.1871741668631326,-3.8286408096060307,-4.015814976469163
m1352.obj,AircraftBuoyant,-0.9151974040021634,-0.988329371082775,0.03833960768773524,-0.49486424078350183,-0.9324603721571331,-0.7487298899237934,-0.5515542907180384,-0.7413066385669126,-0.9482758620689654,-0.6056338028169014,-1.051282051282051,-0.19565217391304343,-0.6333333333333332,-1.6002307798639748,-2.403924056390006,-4.0041548362539805
m1292.obj,Jet,-0.48058409951325043,-0.7004538577912253,-0.4739449177729343,-0.1875149295326061,-0.9494929605198386,-1.011325148179509,-0.694286339754816,-0.9531085353003163,-0.6551724137931034,-1.084507042253521,-1.2307692307692308,-0.8913043478260868,0.4833333333333333,-1.6352132365093486,-2.364893790916026,-4.000107027425375
D00498.obj,Helicopter,-0.4245538128718227,-0.5753187810676464,-0.4992074499702793,-0.4815670037423362,-0.751698336122871,-1.028471634208298,-0.32366462346760067,-0.6931506849315069,-1.0689655172413792,-1.1267605633802817,-1.1794871794871795,-0.3043478260869564,0.03333333333333342,-1.433289697914708,-2.5523594270037244,-3.9856491249184325
D00351.obj,Fish,-0.6109248242293133,-0.8171601469634753,-0.5875767782841291,-0.34747989489609044,-0.9349217288569459,-1.0055038103302287,-1.0470665499124343,-0.6212855637513173,-0.4137931034482758,-1.0422535211267605,-0.8461538461538461,-0.826086956521739,0.016666666666666854,-1.7915757891671802,-2.178134532408768,-3.969710321575948
m1353.obj,Starship,-0.83677663601947,-1.034039334341906,-0.931741628690311,-0.4235209809698225,-0.8089002658265236,-0.6339966130397968,-0.36361646234676004,0.08672286617492102,-0.6206896551724137,-0.5633802816901409,-0.5641025641025641,-1.0,-0.7999999999999999,-1.4837607165179008,-2.483720750675583,-3.9674814671934837
m36.obj,Bird,-1.0033531638723636,-1.0905554354873568,-0.952050723201902,-0.5090373437375587,-0.9327557349611105,-0.848645215918713,-1.1646234676007006,-0.995995785036881,-1.2241379310344827,-0.32394366197183094,-0.6410256410256412,-0.13043478260869562,-0.11666666666666653,-2.249105060944976,-1.7053460783151217,-3.9544511392600974
m795.obj,NonWheelChair,-0.0396971335857222,-0.0531661984006915,0.32048741826827826,-0.5022692889561271,-0.27074923697942305,0.11642675698560528,0.702276707530648,-0.9371970495258166,-1.0172413793103448,-1.0704225352112675,-1.2307692307692308,-0.8478260869565217,-1.1833333333333331,-0.19916640739897468,-3.7447147959064884,-3.943881203305463
D00334.obj,MilitaryVehicle,-0.7092482422931315,-0.28938837259563427,-0.8376263126609866,-0.4760729357432916,0.22004528896327658,0.26756985605419126,0.702276707530648,-0.23867228661749215,-1.1551724137931034,-0.6197183098591548,-1.2307692307692308,-0.9347826086956522,-1.0666666666666667,-0.40833488920872607,-3.5049764608486655,-3.9133113500573917
D01099.obj,Chess,-0.4899945916711737,-0.6877026150853685,-0.5964929661184861,-0.5041006449558085,-0.836369006596436,-0.9689881456392888,0.4040061295971979,-1.0871443624868284,-1.189655172413793,-0.7042253521126759,-0.0769230769230769,-0.6739130434782608,-0.8166666666666667,-1.4300358608868577,-2.4229683181161312,-3.8530041790029887
m1005.obj,PlantIndoors,-0.7281773931855057,-0.5046466392911173,-0.8442639191598968,-0.48347798391591684,-0.5078271143054052,-0.9813717188823032,-0.7820709281961471,-0.4724973656480506,-0.7068965517241379,-0.12676056338028166,-0.6666666666666666,-0.8695652173913044,-0.8499999999999999,-1.5912999187753027,-2.253922299413673,-3.845222218188976
m241.obj,Humanoid,-0.871389940508383,-0.9187378430948778,-0.7672874975232811,-0.38323114897682936,-0.861868662006498,-0.9729043183742592,-1.0533056042031523,-1.087249736564805,-0.051724137931034475,-0.7887323943661971,-0.43589743589743596,-1.152173913043478,-0.09999999999999998,-2.074792425375626,-1.7699695168667018,-3.844761942242328
D00011.obj,Monoplane,-0.45159545700378595,-0.5995245299330019,-0.4851396869427382,-0.40544629349470496,-0.7638082110859505,-1.046888230313294,-0.27320490367775824,-0.9541622760800843,-0.8448275862068965,-0.9014084507042253,-0.9230769230769231,-0.5434782608695652,-0.04999999999999999,-1.4939308765593955,-2.2839538546003273,-3.777884731159723
D00811.obj,ClassicPiano,1.000540832882639,0.5012967365463583,1.0744006340400234,-0.5115853173023329,-0.33563059958649216,-1.0586367485182049,0.702276707530648,-1.081032665964173,-1.086206896551724,-0.6760563380281689,-1.2051282051282053,-1.2608695652173911,-1.25,0.08748887388853988,-3.834782703447842,-3.747293829559302
m280.obj,Quadruped,-0.9161709031909141,-1.009509401339961,-0.9233207846245293,-0.3501871168086631,-0.9643595549867087,-0.6334674005080441,-0.40378721541155854,-0.9877766069546892,-0.6206896551724137,-0.8028169014084505,0.48717948717948717,-0.9130434782608695,-0.8333333333333331,-1.8565736951475205,-1.8778927166969055,-3.734466411844426
D00098.obj,Monoplane,-0.7984856679286102,-0.9007996542035875,-0.5395284327323162,-0.35751254080738915,-0.906960716747071,-0.9006138865368332,-1.0591068301225919,-0.949736564805058,-0.5689655172413792,-0.8873239436619718,-0.28205128205128216,-0.8043478260869564,-0.03333333333333313,-1.9238232881650368,-1.803215331662446,-3.727038619827483
D00542.obj,Cellphone,-0.6710654407787995,-0.7666954830343635,-0.6642559936595998,-0.46078509435464604,-0.811656985330314,0.5610711261642676,0.6002626970227671,0.78840885142255,-1.0517241379310345,-0.8591549295774646,-1.1282051282051284,-0.717391304347826,-0.9499999999999998,-0.42741489676444133,-3.2945328500430175,-3.7219477468074587
m1366.obj,Starship,-0.6196863169280693,-0.7069375405230169,-0.7234991083812164,-0.42184887331793935,-0.7641035738899281,-0.7805884843353091,-0.9788747810858144,0.10126448893572189,-0.5689655172413792,-0.5633802816901409,-0.7435897435897436,-1.152173913043478,-0.16666666666666652,-1.4682822568576717,-2.236343285561986,-3.7046255424196577
m73.obj,AquaticAnimal,-0.7478637101135749,-0.7468121893235357,-0.5382405389340201,-0.4361812246197945,-0.7147779856256768,-0.8681202370872143,-1.0087565674255692,-0.9841938883034774,-0.15517241379310343,-0.8028169014084505,0.4615384615384617,-1.108695652173913,-1.0833333333333333,-1.8134839024298588,-1.8819358874192367,-3.6954197898490957
D00529.obj,MilitaryVehicle,-0.5171444023796647,-0.1492327642100713,-0.5918367346938774,-0.4895294211322558,0.2035049719405335,-0.05355630821337859,0.702276707530648,-0.9055848261327715,-1.103448275862069,-0.47887323943661975,-0.9743589743589745,-0.9347826086956522,-0.8999999999999999,-0.5403308331872514,-3.0740241688473207,-3.6143550020345723
D00894.obj,DeskPhone,0.15511087074094101,0.09293278582234718,0.7998811174955419,-0.4859463333067919,-0.22654327065078278,-0.3633573243014395,0.702276707530648,-1.100105374077977,-1.206896551724138,-1.1549295774647885,-0.5384615384615385,-0.9347826086956522,-1.0999999999999999,-0.1277252462242539,-3.454549193442282,-3.5822744396665356
m526.obj,Cup,-0.5710113574905354,-0.7702615085368488,-0.5485436893203883,-0.5084799745202643,-0.8867775918086049,-0.854784081287045,0.22909369527145365,-0.5701791359325606,-0.7413793103448275,0.028169014084507116,-0.9230769230769231,-0.826086956521739,-0.7166666666666666,-1.3442830930874379,-2.2253285897679542,-3.569611682855392
m62.obj,AquaticAnimal,-0.5873445105462413,-0.6746271882429219,-0.4504656231424608,-0.17692491440401306,-0.743329723343507,-0.2901143099068586,-1.0153239929947462,-0.9534246575342467,-0.8275862068965517,-0.9014084507042253,-1.1282051282051284,-0.782608695652174,0.6833333333333336,-1.4674664760344986,-2.069532603687322,-3.536999079721821
m972.obj,PlantWildNonTree,-0.6057328285559763,-0.9461854333261291,-0.9249058846839706,-0.4820447487857313,-0.5497686324702176,-0.8497036409822185,-0.24124343257443076,-1.0625922023182297,-0.5344827586206896,-0.7042253521126759,-0.02564102564102571,-0.10869565217391296,-1.25,-1.6986530411090712,-1.8361313519838127,-3.5347843930928837
m1050.obj,Tree,-1.1181179015684155,-0.6707369786038471,-0.49504656231424604,-0.512461183215224,-0.5261396081520133,-1.0866850127011007,-0.46497373029772326,-0.8499473129610117,-1.0689655172413792,-0.2957746478873238,-0.4615384615384617,0.043478260869565334,-0.7833333333333332,-1.7172324869440745,-1.7962935893916527,-3.513526076335727
D00039.obj,Motorcycle,-0.27268793942671726,-0.18370434406743022,-0.8510005944125222,-0.43204076757703636,-0.24032686816973525,-0.6776037256562236,0.702276707530648,-0.9586933614330876,-0.8448275862068965,-0.7887323943661971,0.3076923076923078,-1.2826086956521738,-1.1166666666666665,-0.8741342679636314,-2.6076001246397382,-3.4817343926033697
